action,normalUser
DOCUMENT_DELETED,3790
GUEST,15346
LIKE,15777
LINK_CLICK,1083
MARK_PHOTO,2181
PHOTO_TEXT,69
RE_SHARE,66
SEND_PRESENT,76
VIDEO_CALL_INCOMING,1
VIDEO_CALL,1
VOTE,1496
VOTE_PHOTO,54
CREATE_DOCUMENT,35027
DOCUMENT_DELETED,1019
GUEST,23506
LIKE,30459
LINK_CLICK,357
MARK_PHOTO,3987
PHOTO_TEXT,86
RE_SHARE,1250
SEND_PRESENT,134
VIDEO_CALL_INCOMING,10
VIDEO_CALL,13
VOTE,376
VOTE_PHOTO,237
CREATE_DOCUMENT,49915
DOCUMENT_DELETED,1693
GUEST,18229
LIKE,23221
LINK_CLICK,374
MARK_PHOTO,4940
PHOTO_TEXT,26
RE_SHARE,46
SEND_PRESENT,129
VIDEO_CALL_INCOMING,6
VIDEO_CALL,11
VOTE,698
VOTE_PHOTO,56
CREATE_DOCUMENT,49981
DOCUMENT_DELETED,1817
GUEST,21423
LIKE,14306
LINK_CLICK,314
MARK_PHOTO,7470
PHOTO_TEXT,46
RE_SHARE,182
SEND_PRESENT,57
VIDEO_CALL_INCOMING,18
VIDEO_CALL,7
VOTE,590
VOTE_PHOTO,41
CREATE_DOCUMENT,55228
DOCUMENT_DELETED,1251
GUEST,12772
LIKE,23545
LINK_CLICK,609
MARK_PHOTO,5339
PHOTO_TEXT,85
RE_SHARE,102
SEND_PRESENT,72
VIDEO_CALL_INCOMING,5
VIDEO_CALL,1
VOTE,817
VOTE_PHOTO,60
CREATE_DOCUMENT,58304
DOCUMENT_DELETED,1398
GUEST,17312
LIKE,14857
LINK_CLICK,276
MARK_PHOTO,3006
PHOTO_TEXT,19
RE_SHARE,133
SEND_PRESENT,465
VIDEO_CALL_INCOMING,13
VIDEO_CALL,14
VOTE,389
VOTE_PHOTO,2
CREATE_DOCUMENT,51592
DOCUMENT_DELETED,966
GUEST,21918
LIKE,20550
LINK_CLICK,572
MARK_PHOTO,2347
PHOTO_TEXT,25
RE_SHARE,92
SEND_PRESENT,97
VIDEO_CALL_INCOMING,12
VIDEO_CALL,0
VOTE,474
VOTE_PHOTO,7
CREATE_DOCUMENT,59731
DOCUMENT_DELETED,789
GUEST,16743
LIKE,12235
LINK_CLICK,504
MARK_PHOTO,5164
PHOTO_TEXT,39
RE_SHARE,411
SEND_PRESENT,68
VIDEO_CALL_INCOMING,2
VIDEO_CALL,0
VOTE,403
VOTE_PHOTO,25
CREATE_DOCUMENT,46944
DOCUMENT_DELETED,1340
GUEST,16625
LIKE,25906
LINK_CLICK,555
MARK_PHOTO,4932
PHOTO_TEXT,43
RE_SHARE,839
SEND_PRESENT,84
VIDEO_CALL_INCOMING,18
VIDEO_CALL,6
VOTE,545
VOTE_PHOTO,49
CREATE_DOCUMENT,50376
DOCUMENT_DELETED,876
GUEST,18061
LIKE,7206
LINK_CLICK,76
MARK_PHOTO,22699
PHOTO_TEXT,53
RE_SHARE,71
SEND_PRESENT,37
VIDEO_CALL_INCOMING,3
VIDEO_CALL,3
VOTE,263
VOTE_PHOTO,1
CREATE_DOCUMENT,45932
DOCUMENT_DELETED,1921
GUEST,29964
LIKE,9285
LINK_CLICK,162
MARK_PHOTO,9364
PHOTO_TEXT,38
RE_SHARE,48
SEND_PRESENT,49
VIDEO_CALL_INCOMING,19
VIDEO_CALL,5
VOTE,1442
VOTE_PHOTO,9
CREATE_DOCUMENT,61457
DOCUMENT_DELETED,783
GUEST,20865
LIKE,12482
LINK_CLICK,352
MARK_PHOTO,1572
PHOTO_TEXT,174
RE_SHARE,598
SEND_PRESENT,121
VIDEO_CALL_INCOMING,11
VIDEO_CALL,7
VOTE,386
VOTE_PHOTO,11
CREATE_DOCUMENT,52943
DOCUMENT_DELETED,959
GUEST,17059
LIKE,17755
LINK_CLICK,612
MARK_PHOTO,5207
PHOTO_TEXT,42
RE_SHARE,199
SEND_PRESENT,50
VIDEO_CALL_INCOMING,10
VIDEO_CALL,4
VOTE,373
VOTE_PHOTO,170
CREATE_DOCUMENT,53647
DOCUMENT_DELETED,2129
GUEST,12893
LIKE,25399
LINK_CLICK,1005
MARK_PHOTO,3190
PHOTO_TEXT,77
RE_SHARE,201
SEND_PRESENT,128
VIDEO_CALL_INCOMING,6
VIDEO_CALL,1
VOTE,1017
VOTE_PHOTO,92
CREATE_DOCUMENT,58139
DOCUMENT_DELETED,1350
GUEST,12928
LIKE,14167
LINK_CLICK,356
MARK_PHOTO,3297
PHOTO_TEXT,46
RE_SHARE,154
SEND_PRESENT,66
VIDEO_CALL_INCOMING,7
VIDEO_CALL,21
VOTE,1109
VOTE_PHOTO,29
CREATE_DOCUMENT,49151
DOCUMENT_DELETED,1103
GUEST,16851
LIKE,21813
LINK_CLICK,2126
MARK_PHOTO,3136
PHOTO_TEXT,40
RE_SHARE,784
SEND_PRESENT,97
VIDEO_CALL_INCOMING,13
VIDEO_CALL,8
VOTE,1014
VOTE_PHOTO,37
CREATE_DOCUMENT,48635
DOCUMENT_DELETED,9395
GUEST,20120
LIKE,10503
LINK_CLICK,132
MARK_PHOTO,6040
PHOTO_TEXT,88
RE_SHARE,41
SEND_PRESENT,113
VIDEO_CALL_INCOMING,8
VIDEO_CALL,6
VOTE,148
VOTE_PHOTO,0
CREATE_DOCUMENT,45930
DOCUMENT_DELETED,2119
GUEST,17325
LIKE,20298
LINK_CLICK,543
MARK_PHOTO,7355
PHOTO_TEXT,45
RE_SHARE,93
SEND_PRESENT,137
VIDEO_CALL_INCOMING,23
VIDEO_CALL,22
VOTE,320
VOTE_PHOTO,54
CREATE_DOCUMENT,58842
DOCUMENT_DELETED,2095
GUEST,20103
LIKE,9790
LINK_CLICK,123
MARK_PHOTO,8168
PHOTO_TEXT,560
RE_SHARE,33
SEND_PRESENT,148
VIDEO_CALL_INCOMING,11
VIDEO_CALL,12
VOTE,75
VOTE_PHOTO,3
CREATE_DOCUMENT,49673
DOCUMENT_DELETED,1999
GUEST,12712
LIKE,16287
LINK_CLICK,2633
MARK_PHOTO,12635
PHOTO_TEXT,570
RE_SHARE,360
SEND_PRESENT,49
VIDEO_CALL_INCOMING,15
VIDEO_CALL,11
VOTE,642
VOTE_PHOTO,8
CREATE_DOCUMENT,63240
DOCUMENT_DELETED,1197
GUEST,13273
LIKE,16716
LINK_CLICK,1215
MARK_PHOTO,2309
PHOTO_TEXT,218
RE_SHARE,76
SEND_PRESENT,108
VIDEO_CALL_INCOMING,5
VIDEO_CALL,1
VOTE,626
VOTE_PHOTO,4
CREATE_DOCUMENT,59502
DOCUMENT_DELETED,3665
GUEST,12360
LIKE,17650
LINK_CLICK,477
MARK_PHOTO,5754
PHOTO_TEXT,139
RE_SHARE,26
SEND_PRESENT,18
VIDEO_CALL_INCOMING,2
VIDEO_CALL,1
VOTE,325
VOTE_PHOTO,70
CREATE_DOCUMENT,40138
DOCUMENT_DELETED,2958
GUEST,27018
LIKE,22640
LINK_CLICK,399
MARK_PHOTO,5225
PHOTO_TEXT,119
RE_SHARE,488
SEND_PRESENT,82
VIDEO_CALL_INCOMING,32
VIDEO_CALL,44
VOTE,394
VOTE_PHOTO,9
CREATE_DOCUMENT,48289
DOCUMENT_DELETED,1444
GUEST,11802
LIKE,27671
LINK_CLICK,939
MARK_PHOTO,5126
PHOTO_TEXT,42
RE_SHARE,1521
SEND_PRESENT,443
VIDEO_CALL_INCOMING,7
VIDEO_CALL,2
VOTE,1881
VOTE_PHOTO,298
CREATE_DOCUMENT,57550
DOCUMENT_DELETED,959
GUEST,17621
LIKE,17976
LINK_CLICK,324
MARK_PHOTO,2722
PHOTO_TEXT,67
RE_SHARE,464
SEND_PRESENT,110
VIDEO_CALL_INCOMING,7
VIDEO_CALL,20
VOTE,827
VOTE_PHOTO,10
CREATE_DOCUMENT,34276
DOCUMENT_DELETED,704
GUEST,26080
LIKE,8665
LINK_CLICK,209
MARK_PHOTO,29602
PHOTO_TEXT,27
RE_SHARE,58
SEND_PRESENT,35
VIDEO_CALL_INCOMING,2
VIDEO_CALL,0
VOTE,230
VOTE_PHOTO,5
CREATE_DOCUMENT,37791
DOCUMENT_DELETED,1231
GUEST,17237
LIKE,28690
LINK_CLICK,108
MARK_PHOTO,7280
PHOTO_TEXT,54
RE_SHARE,2785
SEND_PRESENT,185
VIDEO_CALL_INCOMING,5
VIDEO_CALL,6
VOTE,381
VOTE_PHOTO,0
CREATE_DOCUMENT,47780
DOCUMENT_DELETED,997
GUEST,23930
LIKE,11948
LINK_CLICK,436
MARK_PHOTO,6143
PHOTO_TEXT,42
RE_SHARE,562
SEND_PRESENT,182
VIDEO_CALL_INCOMING,2
VIDEO_CALL,4
VOTE,879
VOTE_PHOTO,21
CREATE_DOCUMENT,36506
DOCUMENT_DELETED,434
GUEST,7005
LIKE,8691
LINK_CLICK,114
MARK_PHOTO,2237
PHOTO_TEXT,13
RE_SHARE,333
SEND_PRESENT,106
VIDEO_CALL_INCOMING,4
VIDEO_CALL,8
VOTE,734
VOTE_PHOTO,6
CREATE_DOCUMENT,52178
DOCUMENT_DELETED,2872
GUEST,13549
LIKE,20880
LINK_CLICK,858
MARK_PHOTO,4996
PHOTO_TEXT,39
RE_SHARE,313
SEND_PRESENT,136
VIDEO_CALL_INCOMING,2
VIDEO_CALL,0
VOTE,435
VOTE_PHOTO,2
CREATE_DOCUMENT,38876
DOCUMENT_DELETED,1580
GUEST,13510
LIKE,37520
LINK_CLICK,431
MARK_PHOTO,4813
PHOTO_TEXT,36
RE_SHARE,470
SEND_PRESENT,72
VIDEO_CALL_INCOMING,7
VIDEO_CALL,6
VOTE,569
VOTE_PHOTO,30
CREATE_DOCUMENT,56187
DOCUMENT_DELETED,2317
GUEST,19092
LIKE,15229
LINK_CLICK,331
MARK_PHOTO,4202
PHOTO_TEXT,667
RE_SHARE,95
SEND_PRESENT,80
VIDEO_CALL_INCOMING,18
VIDEO_CALL,14
VOTE,261
VOTE_PHOTO,24
CREATE_DOCUMENT,51264
DOCUMENT_DELETED,1806
GUEST,13331
LIKE,23465
LINK_CLICK,1226
MARK_PHOTO,5685
PHOTO_TEXT,108
RE_SHARE,91
SEND_PRESENT,170
VIDEO_CALL_INCOMING,7
VIDEO_CALL,32
VOTE,982
VOTE_PHOTO,0
CREATE_DOCUMENT,43362
DOCUMENT_DELETED,666
GUEST,13706
LIKE,31010
LINK_CLICK,161
MARK_PHOTO,6298
PHOTO_TEXT,30
RE_SHARE,150
SEND_PRESENT,16
VIDEO_CALL_INCOMING,18
VIDEO_CALL,21
VOTE,914
VOTE_PHOTO,38
CREATE_DOCUMENT,28377
DOCUMENT_DELETED,902
GUEST,11521
LIKE,49827
LINK_CLICK,714
MARK_PHOTO,6999
PHOTO_TEXT,36
RE_SHARE,670
SEND_PRESENT,117
VIDEO_CALL_INCOMING,3
VIDEO_CALL,4
VOTE,580
VOTE_PHOTO,3
CREATE_DOCUMENT,58341
DOCUMENT_DELETED,1160
GUEST,16340
LIKE,16647
LINK_CLICK,912
MARK_PHOTO,2828
PHOTO_TEXT,39
RE_SHARE,24
SEND_PRESENT,260
VIDEO_CALL_INCOMING,8
VIDEO_CALL,28
VOTE,590
VOTE_PHOTO,71
CREATE_DOCUMENT,46919
DOCUMENT_DELETED,2437
GUEST,14626
LIKE,27553
LINK_CLICK,398
MARK_PHOTO,6429
PHOTO_TEXT,52
RE_SHARE,581
SEND_PRESENT,97
VIDEO_CALL_INCOMING,3
VIDEO_CALL,2
VOTE,421
VOTE_PHOTO,25
CREATE_DOCUMENT,51649
DOCUMENT_DELETED,1035
GUEST,24037
LIKE,10675
LINK_CLICK,293
MARK_PHOTO,4277
PHOTO_TEXT,26
RE_SHARE,134
SEND_PRESENT,49
VIDEO_CALL_INCOMING,2
VIDEO_CALL,2
VOTE,506
VOTE_PHOTO,21
CREATE_DOCUMENT,70491
DOCUMENT_DELETED,1102
GUEST,12335
LIKE,9827
LINK_CLICK,396
MARK_PHOTO,4756
PHOTO_TEXT,47
RE_SHARE,489
SEND_PRESENT,72
VIDEO_CALL_INCOMING,5
VIDEO_CALL,1
VOTE,323
VOTE_PHOTO,136
CREATE_DOCUMENT,59268
DOCUMENT_DELETED,1538
GUEST,19780
LIKE,9534
LINK_CLICK,658
MARK_PHOTO,7391
PHOTO_TEXT,34
RE_SHARE,63
SEND_PRESENT,56
VIDEO_CALL_INCOMING,12
VIDEO_CALL,17
VOTE,333
VOTE_PHOTO,5
CREATE_DOCUMENT,48388
DOCUMENT_DELETED,1187
GUEST,18880
LIKE,22408
LINK_CLICK,794
MARK_PHOTO,5546
PHOTO_TEXT,50
RE_SHARE,825
SEND_PRESENT,29
VIDEO_CALL_INCOMING,18
VIDEO_CALL,10
VOTE,675
VOTE_PHOTO,9
CREATE_DOCUMENT,48460
DOCUMENT_DELETED,895
GUEST,11403
LIKE,8965
LINK_CLICK,270
MARK_PHOTO,6964
PHOTO_TEXT,28
RE_SHARE,53
SEND_PRESENT,54
VIDEO_CALL_INCOMING,6
VIDEO_CALL,8
VOTE,671
VOTE_PHOTO,43
CREATE_DOCUMENT,56641
DOCUMENT_DELETED,803
GUEST,15530
LIKE,22448
LINK_CLICK,412
MARK_PHOTO,2283
PHOTO_TEXT,41
RE_SHARE,1359
SEND_PRESENT,86
VIDEO_CALL_INCOMING,5
VIDEO_CALL,3
VOTE,380
VOTE_PHOTO,1
CREATE_DOCUMENT,54575
DOCUMENT_DELETED,1175
GUEST,19681
LIKE,15246
LINK_CLICK,285
MARK_PHOTO,8677
PHOTO_TEXT,71
RE_SHARE,24
SEND_PRESENT,11
VIDEO_CALL_INCOMING,2
VIDEO_CALL,1
VOTE,148
VOTE_PHOTO,53
CREATE_DOCUMENT,64851
DOCUMENT_DELETED,1970
GUEST,8369
LIKE,17316
LINK_CLICK,280
MARK_PHOTO,5762
PHOTO_TEXT,55
RE_SHARE,393
SEND_PRESENT,41
VIDEO_CALL_INCOMING,1
VIDEO_CALL,8
VOTE,204
VOTE_PHOTO,25
CREATE_DOCUMENT,75019
DOCUMENT_DELETED,1163
GUEST,9482
LIKE,6542
LINK_CLICK,462
MARK_PHOTO,6235
PHOTO_TEXT,59
RE_SHARE,464
SEND_PRESENT,214
VIDEO_CALL_INCOMING,5
VIDEO_CALL,9
VOTE,152
VOTE_PHOTO,79
CREATE_DOCUMENT,48038
DOCUMENT_DELETED,1661
GUEST,18895
LIKE,24793
LINK_CLICK,728
MARK_PHOTO,3648
PHOTO_TEXT,113
RE_SHARE,368
SEND_PRESENT,120
VIDEO_CALL_INCOMING,1
VIDEO_CALL,2
VOTE,1186
VOTE_PHOTO,9
CREATE_DOCUMENT,57748
DOCUMENT_DELETED,2078
GUEST,16977
LIKE,13430
LINK_CLICK,358
MARK_PHOTO,4897
PHOTO_TEXT,127
RE_SHARE,270
SEND_PRESENT,172
VIDEO_CALL_INCOMING,11
VIDEO_CALL,4
VOTE,657
VOTE_PHOTO,6
CREATE_DOCUMENT,48323
DOCUMENT_DELETED,1968
GUEST,23171
LIKE,16341
LINK_CLICK,171
MARK_PHOTO,9323
PHOTO_TEXT,51
RE_SHARE,73
SEND_PRESENT,168
VIDEO_CALL_INCOMING,15
VIDEO_CALL,1
VOTE,305
VOTE_PHOTO,25
CREATE_DOCUMENT,52486
DOCUMENT_DELETED,3059
GUEST,19472
LIKE,11268
LINK_CLICK,240
MARK_PHOTO,12014
PHOTO_TEXT,39
RE_SHARE,58
SEND_PRESENT,204
VIDEO_CALL_INCOMING,16
VIDEO_CALL,53
VOTE,473
VOTE_PHOTO,28
CREATE_DOCUMENT,53512
DOCUMENT_DELETED,1791
GUEST,17913
LIKE,11484
LINK_CLICK,358
MARK_PHOTO,10271
PHOTO_TEXT,78
RE_SHARE,29
SEND_PRESENT,116
VIDEO_CALL_INCOMING,35
VIDEO_CALL,91
VOTE,530
VOTE_PHOTO,69
CREATE_DOCUMENT,51943
DOCUMENT_DELETED,2503
GUEST,17103
LIKE,19410
LINK_CLICK,339
MARK_PHOTO,6923
PHOTO_TEXT,83
RE_SHARE,491
SEND_PRESENT,199
VIDEO_CALL_INCOMING,8
VIDEO_CALL,34
VOTE,676
VOTE_PHOTO,55
CREATE_DOCUMENT,51605
DOCUMENT_DELETED,3075
GUEST,24977
LIKE,12429
LINK_CLICK,570
MARK_PHOTO,6091
PHOTO_TEXT,79
RE_SHARE,34
SEND_PRESENT,69
VIDEO_CALL_INCOMING,37
VIDEO_CALL,5
VOTE,742
VOTE_PHOTO,16
CREATE_DOCUMENT,51132
DOCUMENT_DELETED,1518
GUEST,13077
LIKE,7886
LINK_CLICK,444
MARK_PHOTO,2667
PHOTO_TEXT,54
RE_SHARE,22
SEND_PRESENT,28
VIDEO_CALL_INCOMING,1
VIDEO_CALL,0
VOTE,141
VOTE_PHOTO,3
CREATE_DOCUMENT,44790
DOCUMENT_DELETED,1412
GUEST,16662
LIKE,22948
LINK_CLICK,874
MARK_PHOTO,9935
PHOTO_TEXT,43
RE_SHARE,73
SEND_PRESENT,56
VIDEO_CALL_INCOMING,3
VIDEO_CALL,3
VOTE,486
VOTE_PHOTO,23
CREATE_DOCUMENT,37828
DOCUMENT_DELETED,2135
GUEST,23864
LIKE,22085
LINK_CLICK,144
MARK_PHOTO,8075
PHOTO_TEXT,41
RE_SHARE,541
SEND_PRESENT,83
VIDEO_CALL_INCOMING,33
VIDEO_CALL,33
VOTE,796
VOTE_PHOTO,211
CREATE_DOCUMENT,56854
DOCUMENT_DELETED,2191
GUEST,17505
LIKE,12854
LINK_CLICK,211
MARK_PHOTO,6278
PHOTO_TEXT,54
RE_SHARE,217
SEND_PRESENT,20
VIDEO_CALL_INCOMING,8
VIDEO_CALL,3
VOTE,135
VOTE_PHOTO,5
CREATE_DOCUMENT,50743
DOCUMENT_DELETED,2389
GUEST,17341
LIKE,19745
LINK_CLICK,373
MARK_PHOTO,5418
PHOTO_TEXT,64
RE_SHARE,182
SEND_PRESENT,97
VIDEO_CALL_INCOMING,12
VIDEO_CALL,70
VOTE,771
VOTE_PHOTO,68
CREATE_DOCUMENT,51468
DOCUMENT_DELETED,1794
GUEST,15929
LIKE,18922
LINK_CLICK,204
MARK_PHOTO,4234
PHOTO_TEXT,87
RE_SHARE,465
SEND_PRESENT,317
VIDEO_CALL_INCOMING,3
VIDEO_CALL,0
VOTE,340
VOTE_PHOTO,617
CREATE_DOCUMENT,51048
DOCUMENT_DELETED,1471
GUEST,21535
LIKE,19001
LINK_CLICK,394
MARK_PHOTO,4268
PHOTO_TEXT,26
RE_SHARE,584
SEND_PRESENT,14
VIDEO_CALL_INCOMING,15
VIDEO_CALL,23
VOTE,1384
VOTE_PHOTO,90
CREATE_DOCUMENT,51152
DOCUMENT_DELETED,899
GUEST,19910
LIKE,17208
LINK_CLICK,161
MARK_PHOTO,4916
PHOTO_TEXT,42
RE_SHARE,290
SEND_PRESENT,202
VIDEO_CALL_INCOMING,48
VIDEO_CALL,5
VOTE,117
VOTE_PHOTO,462
CREATE_DOCUMENT,49485
DOCUMENT_DELETED,4337
GUEST,11622
LIKE,16930
LINK_CLICK,450
MARK_PHOTO,12050
PHOTO_TEXT,66
RE_SHARE,44
SEND_PRESENT,71
VIDEO_CALL_INCOMING,4
VIDEO_CALL,4
VOTE,873
VOTE_PHOTO,32
CREATE_DOCUMENT,44289
DOCUMENT_DELETED,7063
GUEST,8737
LIKE,20567
LINK_CLICK,169
MARK_PHOTO,18507
PHOTO_TEXT,13
RE_SHARE,168
SEND_PRESENT,45
VIDEO_CALL_INCOMING,11
VIDEO_CALL,16
VOTE,358
VOTE_PHOTO,0
CREATE_DOCUMENT,63195
DOCUMENT_DELETED,1771
GUEST,14920
LIKE,5746
LINK_CLICK,677
MARK_PHOTO,2037
PHOTO_TEXT,63
RE_SHARE,210
SEND_PRESENT,84
VIDEO_CALL_INCOMING,1
VIDEO_CALL,1
VOTE,153
VOTE_PHOTO,76
CREATE_DOCUMENT,48098
DOCUMENT_DELETED,1226
GUEST,27158
LIKE,12580
LINK_CLICK,328
MARK_PHOTO,8121
PHOTO_TEXT,57
RE_SHARE,364
SEND_PRESENT,69
VIDEO_CALL_INCOMING,24
VIDEO_CALL,6
VOTE,375
VOTE_PHOTO,4
CREATE_DOCUMENT,56457
DOCUMENT_DELETED,3258
GUEST,6802
LIKE,19819
LINK_CLICK,607
MARK_PHOTO,11606
PHOTO_TEXT,183
RE_SHARE,674
SEND_PRESENT,129
VIDEO_CALL_INCOMING,8
VIDEO_CALL,0
VOTE,259
VOTE_PHOTO,0
CREATE_DOCUMENT,48288
DOCUMENT_DELETED,1040
GUEST,24620
LIKE,14624
LINK_CLICK,179
MARK_PHOTO,6693
PHOTO_TEXT,56
RE_SHARE,324
SEND_PRESENT,16
VIDEO_CALL_INCOMING,4
VIDEO_CALL,3
VOTE,252
VOTE_PHOTO,18
CREATE_DOCUMENT,47443
DOCUMENT_DELETED,4878
GUEST,23533
LIKE,17609
LINK_CLICK,2190
MARK_PHOTO,2797
PHOTO_TEXT,81
RE_SHARE,256
SEND_PRESENT,182
VIDEO_CALL_INCOMING,9
VIDEO_CALL,9
VOTE,798
VOTE_PHOTO,0
CREATE_DOCUMENT,56819
DOCUMENT_DELETED,1121
GUEST,17892
LIKE,17361
LINK_CLICK,489
MARK_PHOTO,4167
PHOTO_TEXT,59
RE_SHARE,91
SEND_PRESENT,90
VIDEO_CALL_INCOMING,12
VIDEO_CALL,10
VOTE,876
VOTE_PHOTO,111
CREATE_DOCUMENT,59637
DOCUMENT_DELETED,1892
GUEST,13456
LIKE,14385
LINK_CLICK,705
MARK_PHOTO,6733
PHOTO_TEXT,69
RE_SHARE,183
SEND_PRESENT,76
VIDEO_CALL_INCOMING,26
VIDEO_CALL,14
VOTE,495
VOTE_PHOTO,29
CREATE_DOCUMENT,47952
DOCUMENT_DELETED,1161
GUEST,20747
LIKE,17742
LINK_CLICK,256
MARK_PHOTO,8385
PHOTO_TEXT,57
RE_SHARE,33
SEND_PRESENT,60
VIDEO_CALL_INCOMING,4
VIDEO_CALL,3
VOTE,617
VOTE_PHOTO,938
CREATE_DOCUMENT,32236
DOCUMENT_DELETED,1312
GUEST,15280
LIKE,36082
LINK_CLICK,208
MARK_PHOTO,13049
PHOTO_TEXT,43
RE_SHARE,81
SEND_PRESENT,52
VIDEO_CALL_INCOMING,35
VIDEO_CALL,50
VOTE,971
VOTE_PHOTO,99
CREATE_DOCUMENT,61992
DOCUMENT_DELETED,2250
GUEST,20083
LIKE,9218
LINK_CLICK,973
MARK_PHOTO,4455
PHOTO_TEXT,78
RE_SHARE,462
SEND_PRESENT,239
VIDEO_CALL_INCOMING,4
VIDEO_CALL,2
VOTE,196
VOTE_PHOTO,31
CREATE_DOCUMENT,60218
DOCUMENT_DELETED,2081
GUEST,20803
LIKE,10444
LINK_CLICK,855
MARK_PHOTO,3769
PHOTO_TEXT,91
RE_SHARE,205
SEND_PRESENT,84
VIDEO_CALL_INCOMING,12
VIDEO_CALL,19
VOTE,404
VOTE_PHOTO,23
CREATE_DOCUMENT,41666
DOCUMENT_DELETED,951
GUEST,39579
LIKE,9387
LINK_CLICK,881
MARK_PHOTO,4420
PHOTO_TEXT,24
RE_SHARE,17
SEND_PRESENT,1284
VIDEO_CALL_INCOMING,10
VIDEO_CALL,7
VOTE,207
VOTE_PHOTO,16
CREATE_DOCUMENT,38254
DOCUMENT_DELETED,1544
GUEST,15393
LIKE,33714
LINK_CLICK,118
MARK_PHOTO,6986
PHOTO_TEXT,71
RE_SHARE,30
SEND_PRESENT,12
VIDEO_CALL_INCOMING,1
VIDEO_CALL,0
VOTE,70
VOTE_PHOTO,20
CREATE_DOCUMENT,65561
DOCUMENT_DELETED,1573
GUEST,17418
LIKE,11844
LINK_CLICK,347
MARK_PHOTO,1880
PHOTO_TEXT,50
RE_SHARE,201
SEND_PRESENT,100
VIDEO_CALL_INCOMING,6
VIDEO_CALL,3
VOTE,679
VOTE_PHOTO,76
CREATE_DOCUMENT,45461
DOCUMENT_DELETED,767
GUEST,16833
LIKE,23950
LINK_CLICK,192
MARK_PHOTO,11331
PHOTO_TEXT,24
RE_SHARE,453
SEND_PRESENT,151
VIDEO_CALL_INCOMING,1
VIDEO_CALL,1
VOTE,418
VOTE_PHOTO,15
CREATE_DOCUMENT,41665
DOCUMENT_DELETED,959
GUEST,14027
LIKE,21864
LINK_CLICK,282
MARK_PHOTO,20690
PHOTO_TEXT,26
RE_SHARE,122
SEND_PRESENT,45
VIDEO_CALL_INCOMING,1
VIDEO_CALL,5
VOTE,256
VOTE_PHOTO,28
CREATE_DOCUMENT,44056
DOCUMENT_DELETED,760
GUEST,14112
LIKE,25841
LINK_CLICK,555
MARK_PHOTO,12329
PHOTO_TEXT,38
RE_SHARE,24
SEND_PRESENT,171
VIDEO_CALL_INCOMING,0
VIDEO_CALL,1
VOTE,550
VOTE_PHOTO,11
CREATE_DOCUMENT,51790
DOCUMENT_DELETED,855
GUEST,18245
LIKE,11867
LINK_CLICK,311
MARK_PHOTO,14273
PHOTO_TEXT,38
RE_SHARE,456
SEND_PRESENT,80
VIDEO_CALL_INCOMING,17
VIDEO_CALL,4
VOTE,714
VOTE_PHOTO,25
CREATE_DOCUMENT,54357
DOCUMENT_DELETED,729
GUEST,19858
LIKE,6198
LINK_CLICK,165
MARK_PHOTO,8343
PHOTO_TEXT,40
RE_SHARE,341
SEND_PRESENT,55
VIDEO_CALL_INCOMING,11
VIDEO_CALL,9
VOTE,220
VOTE_PHOTO,24
CREATE_DOCUMENT,52922
DOCUMENT_DELETED,1111
GUEST,21504
LIKE,14168
LINK_CLICK,292
MARK_PHOTO,2441
PHOTO_TEXT,85
RE_SHARE,946
SEND_PRESENT,70
VIDEO_CALL_INCOMING,28
VIDEO_CALL,5
VOTE,793
VOTE_PHOTO,16
CREATE_DOCUMENT,48225
DOCUMENT_DELETED,900
GUEST,20559
LIKE,22444
LINK_CLICK,1445
MARK_PHOTO,5274
PHOTO_TEXT,83
RE_SHARE,334
SEND_PRESENT,122
VIDEO_CALL_INCOMING,2
VIDEO_CALL,6
VOTE,342
VOTE_PHOTO,6
CREATE_DOCUMENT,44620
DOCUMENT_DELETED,2202
GUEST,11032
LIKE,25037
LINK_CLICK,174
MARK_PHOTO,8190
PHOTO_TEXT,161
RE_SHARE,119
SEND_PRESENT,57
VIDEO_CALL_INCOMING,3
VIDEO_CALL,1
VOTE,392
VOTE_PHOTO,2
CREATE_DOCUMENT,48861
DOCUMENT_DELETED,1339
GUEST,21369
LIKE,20862
LINK_CLICK,458
MARK_PHOTO,4889
PHOTO_TEXT,64
RE_SHARE,935
SEND_PRESENT,91
VIDEO_CALL_INCOMING,41
VIDEO_CALL,83
VOTE,436
VOTE_PHOTO,140
CREATE_DOCUMENT,56017
DOCUMENT_DELETED,1131
GUEST,10709
LIKE,24390
LINK_CLICK,135
MARK_PHOTO,3748
PHOTO_TEXT,11
RE_SHARE,3151
SEND_PRESENT,90
VIDEO_CALL_INCOMING,4
VIDEO_CALL,1
VOTE,412
VOTE_PHOTO,5
CREATE_DOCUMENT,54282
DOCUMENT_DELETED,1785
GUEST,18943
LIKE,15977
LINK_CLICK,442
MARK_PHOTO,4645
PHOTO_TEXT,90
RE_SHARE,388
SEND_PRESENT,86
VIDEO_CALL_INCOMING,6
VIDEO_CALL,3
VOTE,471
VOTE_PHOTO,15
CREATE_DOCUMENT,57456
DOCUMENT_DELETED,1190
GUEST,19530
LIKE,16737
LINK_CLICK,952
MARK_PHOTO,2627
PHOTO_TEXT,85
RE_SHARE,261
SEND_PRESENT,228
VIDEO_CALL_INCOMING,24
VIDEO_CALL,31
VOTE,211
VOTE_PHOTO,126
CREATE_DOCUMENT,53594
DOCUMENT_DELETED,4499
